sampleNumber,pitchMin,pitchMax,pitchAve,energy,duration,f0,f1,f2,emotion
271,82.03565313,263.2045078,127.9468469,0.031442288,2.4939375,1084.843667,2728.488915,4363.525709,Sad
272,91.97591704,153.3731082,131.5925889,0.019722606,1.9649375,2238.301647,0,0,Sad
273,98.83514969,143.2662353,123.8894116,0.03314666,2.0405,199.2050173,2257.526014,3863.563565,Sad
274,77.86340145,515.2196202,142.4724421,0.016361986,2.26725,1306.506638,3492.422622,0,Sad
275,152.5972715,180.2645609,164.6418006,0.030535571,2.2104375,688.9644435,2999.324349,4715.063381,Sad
276,81.41097095,249.1459142,160.1371209,0.024152715,2.5695,2333.212395,4670.385309,0,Sad
277,113.4777961,206.1359767,155.1359545,0.024001397,1.662625,225.2349632,2494.610846,5310.017631,Sad
278,80.88644904,184.2582462,136.1729266,0.01609544,2.26725,1582.002735,3225.160209,4388.363822,Sad
279,147.3816486,224.7742229,187.5318706,0.027929989,1.889375,2071.834187,4438.991092,0,Sad
280,80.66984221,241.6212572,155.5664409,0.019747098,1.9818125,292.8832529,2868.426106,0,Sad
281,120.2715819,171.4635917,142.1957179,0.019403139,1.766375,2463.927046,4219.378647,0,Sad
282,77.06638821,503.290997,165.5495057,0.02799651,1.9199375,762.9566787,3028.22323,4579.809696,Sad
283,100.217516,167.4331459,125.1416192,0.021880687,1.8431875,919.0673644,2222.617346,4405.572587,Sad
284,119.37561,582.3306869,149.2328785,0.016277192,1.99675,1768.636767,3557.324633,0,Sad
285,117.8289541,504.2487418,172.6652723,0.018804633,1.843125,701.8001168,2218.229191,4824.642038,Sad
286,77.99441249,571.1967382,161.5480754,0.011135582,2.150375,804.0619999,2822.300699,5046.01755,Sad
287,76.55536114,237.9555773,157.1674856,0.01181702,1.99675,1377.623603,5204.10468,0,Sad
288,75.2808209,217.6434558,113.5223896,0.020484846,1.9199375,3590.527775,4372.485729,0,Sad
289,79.33512848,505.1607151,146.3340462,0.01935272,1.843125,2151.882413,4638.334584,5035.079921,Sad
290,75.64082323,250.6681901,139.9889853,0.026345261,2.091625,2026.40713,3268.775292,0,Sad
291,108.2012305,594.0817342,181.1099973,0.02748871,2.4575625,2901.993938,3374.221307,0,Sad
292,107.9879577,189.4718789,127.4150404,0.017183378,2.0735625,1750.474536,3620.305827,0,Sad
293,75.41653211,192.428607,133.3844488,0.020694206,2.303875,2328.132575,0,0,Sad
294,75.03944216,557.7122648,151.4189222,0.015167395,1.8431875,2369.804795,5053.983042,0,Sad
295,117.8509443,155.0535979,136.5562379,0.040859264,2.7113125,2413.660619,4247.980154,0,Sad
296,82.01295602,178.2488653,138.6960674,0.017826732,2.5599375,1768.853296,4012.194254,0,Sad
297,80.61944843,172.5630237,124.8798468,0.014640403,2.5599375,2472.838485,4284.205415,0,Sad
298,75.51085726,163.2870753,128.464246,0.016795777,2.594,2584.104079,4476.342988,0,Sad
299,138.3535933,211.7435925,162.5592651,0.027161317,2.321,925.8605808,2934.96638,4881.889221,Sad
300,100.8348546,177.7062654,141.4275072,0.019416297,2.0479375,2162.127545,3708.277607,0,Sad
301,136.4705198,197.7857106,185.7895424,0.002206487,1.1968125,2833.374395,4123.637241,0,Sad
302,148.7634433,252.0037082,205.5034026,0.005697253,1.0256875,1226.182497,3486.476605,0,Sad
303,174.9570726,292.518318,238.284852,0.0007881,1.1396875,1032.112446,2528.06295,4387.936293,Sad
304,117.4025212,230.5788777,188.9715856,0.00099074,1.196625,1461.370191,3457.904324,0,Sad
305,147.4797003,569.3696292,238.3396357,0.001479836,0.79775,800.6230525,4267.094912,0,Sad
306,148.1941561,283.0067035,206.3806681,0.001920886,0.9295625,1065.498181,2958.695895,4082.228713,Sad
307,176.2693061,555.7692692,254.0761475,0.000587932,1.367625,1306.772177,2739.37923,0,Sad
308,146.066244,189.3971541,167.8355339,0.000938986,0.94025,487.4239569,2600.977174,4277.78616,Sad
309,143.2023608,209.6287962,174.1739094,0.003453739,1.310625,2384.320063,4714.899056,0,Sad
310,117.5542272,175.0168655,154.5117081,0.00028045,1.1396875,2973.554975,4060.68585,0,Sad
311,157.8352767,230.331062,192.3595217,0.001911077,1.0256875,892.0008103,3411.205707,0,Sad
312,153.6348907,205.1698338,167.899924,0.000584738,0.94025,671.5196127,3331.19922,4660.435001,Sad
313,117.41299,264.5395012,183.0908301,0.000508369,1.324875,2660.581096,4498.195898,0,Sad
314,141.3898482,194.090443,164.7571501,0.000266332,0.85475,2856.142437,4164.659599,0,Sad
315,145.5293442,241.3535288,188.0033345,0.000821139,0.8975,610.1601358,3590.639552,0,Sad
316,126.0468077,188.7549526,152.0828042,0.000829241,1.2394375,734.5172804,2794.179732,4415.389263,Sad
317,132.5500532,196.77252,156.5664698,0.000399604,1.0684375,682.4831262,3485.134923,0,Sad
318,150.0285685,185.6654571,165.4543736,0.000355998,1.0684375,840.4443404,2969.281681,4616.214037,Sad
319,163.9944682,209.0769291,185.0447649,0.000570674,1.0256875,674.4550608,2775.331723,4458.009615,Sad
320,143.1811761,202.986423,171.592061,0.000148492,0.94025,2614.581468,4435.556583,0,Sad
321,125.6891445,202.1100301,150.7950595,0.000651332,0.9829375,901.1551992,2421.246987,5191.584183,Sad
322,141.4935424,190.6992169,163.8162519,0.000701492,0.6838125,335.2537062,2619.015688,4754.626565,Sad
323,137.2405466,165.8935492,148.3444554,0.000568878,1.196625,698.4236492,3356.673495,0,Sad
324,148.5169861,185.1982725,155.752578,0.000420834,1.324875,333.6558981,2945.977651,4567.041395,Sad
325,161.5658429,196.8593925,177.2150014,0.000662089,1.0684375,985.553959,3644.073864,0,Sad
326,122.2562268,238.6346553,192.2791642,0.002285823,0.9829375,949.154906,3395.650872,0,Sad
327,135.1012022,184.5125066,163.7452887,0.000638766,1.367625,297.4050832,2791.298602,4111.539204,Sad
328,120.3437678,236.7871397,194.2921693,0.000973705,1.367625,421.769304,3013.100391,4563.54354,Sad
329,90.88561662,239.5310128,177.3030172,0.000998268,1.4815625,639.934209,2629.740666,4522.412269,Sad
330,163.881249,188.4722862,176.5405704,0.001030082,1.1539375,792.6128037,2735.701151,0,Sad
331,138.2108529,191.5887501,166.3932105,0.000757788,0.74075,1897.079306,3628.175141,0,Sad
332,145.0577659,200.3103709,176.2457909,0.000685644,1.0684375,596.3263513,3206.868992,3921.149029,Sad
333,121.6283991,166.7232739,140.7402421,0.000372183,1.1539375,720.9008649,2458.772498,5144.14424,Sad
334,155.289786,221.6654812,194.7921147,0.00089494,0.94025,621.9075702,3451.865874,0,Sad
335,127.8052364,162.4998717,147.2547188,0.000129899,1.153875,2974.232747,4142.054771,0,Sad
336,127.9065127,167.781647,137.860468,0.000398727,1.253625,755.1712686,2644.903859,4356.411069,Sad
337,79.47334842,179.0862651,152.970918,0.000351527,1.0256875,467.2526866,2958.52958,5043.30921,Sad
338,111.6635065,196.2189971,164.0341635,0.000480014,1.239375,626.4576841,2631.187661,0,Sad
339,167.3895365,197.8109181,185.2119898,0.00282276,1.5955625,647.1704591,2790.119098,4650.435125,Sad
340,183.0382849,261.8378029,213.7796358,0.002384846,1.367625,1363.771474,3852.558938,4744.523841,Sad
341,156.6056697,243.4560654,207.7926348,0.004707434,1.310625,1049.986043,3501.102162,4647.164357,Sad
342,137.8518469,277.2346685,208.4972542,0.002241481,1.1539375,820.1798365,2984.281709,4035.755353,Sad
343,174.9340805,268.7281446,213.8361775,0.001163428,0.91175,2678.639243,4094.520847,0,Sad
344,194.1412271,235.8947936,222.0256106,0.004924386,1.253625,237.4192155,2539.472323,3941.691662,Sad
345,164.505046,227.7151686,198.1565719,0.010486621,1.0256875,244.9051079,2848.858503,5117.727473,Sad
346,170.2868317,248.8532951,205.9954023,0.002311674,1.1966875,768.0476449,3293.800808,0,Sad
347,75.3609469,210.6640594,179.1049635,0.001486256,0.983,1078.313157,3551.042727,0,Sad
348,179.321576,209.3208624,193.693661,0.002462274,0.7693125,860.8331737,3296.390122,0,Sad
349,141.461913,253.3229574,198.3120119,0.002906624,1.2156875,2710.162338,0,0,Sad
350,128.6641577,202.1429368,183.1114426,0.003327445,1.795,645.7459009,3086.078349,4352.729737,Sad
351,139.318092,461.7524349,184.8606908,0.002261819,1.966125,998.8208691,3026.169169,4376.291463,Sad
352,135.7209957,201.0620462,174.1169295,0.001502405,1.720375,2282.087295,4891.657283,0,Sad
353,78.18549236,177.6692695,153.383174,0.000490179,1.5565625,1653.249934,3460.345244,0,Sad
354,115.836376,172.3789252,153.3967527,0.000525329,1.7476875,679.493208,2567.747105,4804.765592,Sad
355,121.7585396,490.6976545,198.5960094,0.000226766,1.3926875,2244.079565,4491.996399,0,Sad
356,119.7421261,195.5368936,157.0206815,0.000330961,1.5565625,449.6590952,2458.519295,4438.753027,Sad
357,136.2859955,204.3057349,169.5804866,0.000432627,1.228875,733.0601216,1781.016678,4087.904267,Sad
358,123.0447494,144.2407997,135.0763021,0.000245402,1.88425,1826.257541,3938.164609,0,Sad
359,120.3038502,150.3449321,136.2264823,0.000669816,1.5565625,2399.873623,4454.063882,0,Sad
360,117.4660032,159.3984357,131.1751968,0.000138966,1.228875,387.8669509,2463.689534,4438.512876,Sad
361,117.8684394,189.9008513,164.7961741,0.000624182,1.5565,401.2930385,2425.298863,4140.879528,Sad
362,140.1403429,182.3755594,164.3788295,0.001549095,1.5565625,2312.532187,3449.468123,0,Sad
363,168.8682347,208.6736559,188.1276563,0.000935328,1.6385,1556.592202,3912.270354,0,Sad
364,167.3686657,213.8649289,193.5433497,0.000989867,2.293875,1850.802263,3497.078852,0,Sad
365,134.5234038,195.7702732,161.4428717,0.001247142,1.5565625,1920.241608,4019.585139,0,Sad
366,131.3075594,157.6882961,146.3386601,0.000719112,0.337,0,0,0,Sad
367,143.9828741,203.0409554,178.2112038,0.002182108,1.2015625,549.3217658,2211.255911,4247.392632,Sad
368,159.62667,227.05323,193.6984992,0.00248733,1.065,783.2755004,1928.234184,4141.613092,Sad
369,179.7289807,251.5843081,226.1386102,0.002089119,1.2015,279.5559241,3328.884862,4430.963795,Sad
370,125.0416356,238.9193673,193.2009815,0.001421436,1.7721875,2256.453531,4201.650929,0,Sad
371,109.0263409,144.7304308,123.9751285,0.000534855,1.31075,1114.21207,1710.209598,3315.327621,Sad
372,117.1889895,152.0318506,139.4926412,0.000369498,1.5565,1841.003146,4012.348924,0,Sad
373,141.4396705,174.5957163,160.7079287,0.001646011,1.065,931.87256,2417.363381,3695.494792,Sad
374,116.9691063,219.2510116,146.7318787,0.000338388,1.0368125,1150.297425,3372.104278,4556.651646,Sad
375,111.8250763,216.7641773,131.3454307,0.000735737,1.31075,659.5364827,2610.87253,4448.832447,Sad
376,103.9635523,158.6243,142.2240259,0.002802624,1.1469375,783.776441,2436.777151,3660.677429,Sad
377,76.54126051,216.9913391,149.6446934,0.001849967,1.474625,1011.054057,3746.00625,4555.789224,Sad
378,118.2072083,153.4971249,133.623476,0.00034194,1.1469375,897.2458018,2339.533804,3890.027552,Sad
379,127.0629153,177.3314563,161.844059,0.00344303,1.720375,2996.167557,4428.529249,0,Sad
380,109.564892,157.6928526,147.1412905,0.001257763,1.474625,126.7907896,2429.456576,4372.4065,Sad
381,104.6007425,149.4888543,129.6557389,0.001450266,1.474625,605.2809687,3886.797812,0,Sad
382,112.9371359,156.4711467,134.1435413,0.001982961,1.228875,1023.08965,4460.738199,0,Sad
383,130.7709919,188.9651729,169.4773776,0.008531354,1.228875,860.9286511,1839.442551,4182.039906,Sad
384,175.0920256,210.4570979,199.4719816,0.012954593,1.5565,922.4522841,4173.701645,0,Sad
385,152.2119394,211.41089,179.8993217,0.001258383,1.720375,579.9410063,2351.851547,4171.08895,Sad
386,122.3522312,155.748319,146.708219,0.001397526,1.065,119.3087628,2682.887405,4029.67014,Sad
387,102.4672795,156.4757398,136.1954148,0.000999808,1.31075,1714.070122,3510.094313,0,Sad
388,100.7467954,129.2245737,118.3106516,0.000564988,2.048125,1173.480251,3031.455282,0,Sad
389,103.8198047,146.1924513,120.5897156,0.000416116,1.5565,1792.737808,4570.514378,0,Sad
390,98.96429727,586.2608668,199.0404247,0.001124045,1.4745625,1821.041856,4127.674247,0,Sad
391,78.77859584,146.5212385,120.8856727,0.000845151,1.8023125,2222.710323,4378.050174,0,Sad
392,119.0185191,148.999314,127.8121605,0.000720156,1.720375,2268.828789,4497.571044,0,Sad
393,133.7732975,174.7336943,154.9483413,0.000181087,1.9661875,2235.124901,4629.227343,0,Sad
394,104.1454978,166.6143396,129.0420037,0.000431107,1.6384375,1297.369144,3332.022465,5349.023959,Sad
395,113.9237722,588.9407329,239.303613,0.001828642,2.0480625,1638.194529,4246.807258,0,Sad
396,117.4080991,559.7475134,215.5067838,0.003777303,1.88425,1903.146637,4200.959226,0,Sad
397,103.5273915,142.8004471,119.4008926,0.000254355,2.0480625,1707.674993,3903.209445,0,Sad
398,94.34365293,599.6611175,153.5954148,0.000172965,1.474625,1215.417944,3613.897389,0,Sad
399,105.9222259,147.296807,125.1227352,0.002147908,1.5565625,1085.084939,1973.020794,4016.368808,Sad
400,92.11767488,128.7868587,114.3459787,0.000699276,1.9661875,2289.59285,4591.509483,0,Sad
401,150.1203511,199.5767078,184.4105286,0.000310057,60,905.1780642,3052.446539,0,Sad
402,87.89146283,510.5836273,213.7651673,0.000979525,60,1362.563652,3244.135871,4794.439017,Sad
403,201.8464699,301.9592709,252.0899748,0.00053014,60,1157.695069,3120.124531,4392.649505,Sad
404,110.5137578,503.5604076,230.3552428,0.001496564,60,744.2772382,2744.246335,4735.618182,Sad
405,116.9605183,224.7073687,198.8086334,0.000171823,60,2142.125789,4440.873983,0,Sad
406,148.3046719,247.0528545,207.614925,0.000237983,60,1251.746775,3095.215939,4060.550931,Sad
407,111.7841839,254.0919656,187.3161759,0.000123807,60,2064.896513,4244.480962,0,Sad
408,213.3346388,250.8948008,226.5354927,0.000479033,60,1690.695079,3528.926206,0,Sad
409,192.6583692,244.2568632,222.9435891,0.000254254,60,763.1218146,2722.48758,4402.349766,Sad
410,196.8466224,267.0663116,237.5513927,0.000800161,60,1091.093363,3116.877874,0,Sad
411,189.7901375,243.1959381,224.5762306,0.000378,60,1461.634123,3366.163459,0,Sad
412,149.4277096,216.912542,201.7149536,0.000389079,60,1886.18494,4175.831967,0,Sad
413,187.8231999,213.118027,199.6520564,0.000150356,60,1446.772301,3299.976328,0,Sad
414,177.6272446,254.476854,216.471174,0.001222679,60,1027.330688,2971.351893,4567.941045,Sad
415,208.1626721,252.6732458,226.0878824,0.000486317,60,2033.596302,4327.921508,0,Sad
416,167.4240653,233.1083135,203.0756063,0.000219437,60,1972.79857,4378.942383,0,Sad
417,150.5002157,231.8434942,186.1169468,0.000249188,60,1928.972788,0,0,Sad
418,194.4283083,222.1798204,207.662772,0.000395642,2.705125,814.1327635,2655.561821,4558.37388,Sad
419,124.3163836,226.6567878,199.5814834,0.000583343,3.1213125,1807.149852,3668.938894,0,Sad
420,178.8239218,249.5752165,205.7676869,0.000525798,2.4970625,1741.221598,3937.407529,0,Sad
421,83.14914619,222.4858679,178.0167234,0.000473404,2.4970625,849.710251,2963.914692,4635.052568,Sad
422,187.8802867,232.1701985,205.3016886,0.000256234,2.080875,1953.020354,3775.194498,0,Sad
423,189.4942857,214.4021252,198.5446646,0.000488467,2.497,900.0548814,2937.139812,0,Sad
424,184.1069816,220.5163394,197.3702271,0.000577737,2.497,1330.09582,3275.650283,0,Sad
425,77.96879188,224.4786227,195.5663728,0.000345375,2.289,274.8157321,3205.854246,4735.525227,Sad
426,172.5390109,222.002297,192.9733308,0.000312605,2.2889375,1536.137867,4034.026648,0,Sad
427,113.2207315,594.5017322,238.3639557,0.000963994,2.705125,615.3982839,2490.320193,4545.341749,Sad
428,197.4650321,244.3248578,218.7003815,0.000449162,2.4970625,1120.378414,3155.194497,4642.706725,Sad
429,78.49095109,572.167098,226.5594596,0.001307976,2.9131875,1972.895261,3940.489939,0,Sad
430,167.9233416,236.0966779,214.2730511,0.001007868,2.2889375,614.7787464,2693.754903,4445.002906,Sad
431,199.5763025,253.3778124,216.4703658,0.0009565,2.4970625,1009.172928,3898.566668,0,Sad
432,80.54340759,220.8419713,199.817838,0.00063117,2.91325,447.6367013,2341.576993,4505.04618,Sad
433,182.7535729,539.2824937,230.2576932,0.000574129,2.9131875,890.5994216,2759.271305,4389.234777,Sad
434,117.2412736,248.6606869,212.1876381,0.00087778,2.4970625,1020.76201,3179.664101,4392.991534,Sad
435,116.4480472,548.4319253,250.2738913,0.00191804,2.080875,1243.425138,3685.361199,0,Sad
436,116.7204881,230.8734345,188.7540582,0.000266162,2.705125,1224.319843,2841.932915,0,Sad
437,199.894946,249.2064386,227.43895,0.000399098,2.4970625,990.9453694,2805.45539,4780.964162,Sad
438,183.7984209,575.2103959,215.3731407,0.000357264,2.080875,1617.966232,2420.921501,4782.064906,Sad
439,105.1231721,285.1432254,144.6359741,0.000197338,2.705125,1000.481774,2710.390544,4569.50539,Sad
440,104.5731349,299.7826898,236.355686,0.000486228,3.1213125,1025.651414,2117.064463,4354.181793,Sad
441,187.6470838,249.6858006,212.580321,0.000456865,3.1213125,1577.424691,3652.395589,0,Sad
442,200.0522363,254.536511,220.7094951,0.000528032,2.4970625,1223.657993,3455.688548,0,Sad
443,115.8356446,284.2025799,248.497598,0.000317308,3.1213125,396.0824931,2443.996072,4489.917912,Sad
444,203.5046354,251.1855317,217.5130539,0.000240171,2.9131875,2050.867842,4371.957681,0,Sad
445,180.0316594,261.9847303,209.4980993,0.000549406,2.289,625.9890105,2372.504949,4466.345078,Sad
446,188.2815771,585.7963935,234.9144033,0.000467248,2.4970625,1240.624867,3262.670898,0,Sad
447,187.5271802,234.4182608,207.4329588,0.000528979,1.8728125,1163.923125,4107.173247,0,Sad
448,191.868369,227.922207,205.3546665,0.000567968,2.4970625,1229.548606,4171.644675,0,Sad
449,85.99394188,225.2136093,174.5919532,0.000527045,2.2195625,1130.998362,1854.796382,4146.824943,Sad
450,168.2630294,213.1951629,190.814314,0.000293707,2.2889375,826.79888,2457.459856,4658.503125,Sad
451,273.2076878,314.8140865,288.3985516,0.019013077,1.9796875,911.7393251,2515.170669,4255.879704,Sad
452,286.8554987,508.2378619,330.8555272,0.013634799,2.28425,993.0472743,1398.528383,3969.5533,Sad
453,278.5327611,575.002228,327.4529719,0.038937782,2.2841875,663.9852632,2091.74208,4012.438899,Sad
454,312.2088443,431.5697321,366.9240206,0.0761831,2.1319375,1400.166755,3002.735368,0,Sad
455,314.7300383,436.4897921,373.5040076,0.045619718,1.928875,1465.85572,3195.694995,4692.049424,Sad
456,328.2133904,556.7657837,415.6975213,0.023080483,2.28425,2001.890307,4599.188509,0,Sad
457,393.0888231,524.9684239,438.9865874,0.056584193,2.893375,2033.951154,4361.43214,0,Sad
458,336.616905,425.7572475,367.4622463,0.022381741,2.4365,1462.967742,4015.937025,0,Sad
459,294.9813419,410.7462472,353.3792401,0.020017879,1.827375,3054.269525,4220.263001,0,Sad
460,327.3081386,388.1149027,351.3192812,0.024742805,2.2080625,1415.440865,3748.497092,0,Sad
461,306.6555675,591.5294202,409.4946572,0.097440705,1.827375,793.3915061,2517.287503,4658.250218,Sad
462,265.7087025,391.831885,313.7416995,0.018738749,2.0304375,1945.100103,4722.218189,0,Sad
463,319.8922601,385.1674035,351.2274329,0.038050426,2.1319375,1736.285637,3813.965164,0,Sad
464,303.3962168,541.7635055,360.8814758,0.03382259,1.9035,2770.597734,4716.807695,0,Sad
